time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_Hextx;free_Hextz;free_mz;bottom_my;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_Hextx;bottom_mz;free_K;
2.02e-10;181.894;0;0;0;0;-1;0.770134;0;0.00150858;1.5e+06;0;0;0;0.63788;800000;
2.03e-10;181.839;0;0;0;0;-1;0.771042;0;0.00108118;1.5e+06;0;0;0;0.636783;800000;
2.04e-10;181.826;0;0;0;0;-1;0.771259;0;-0.000407791;1.5e+06;0;0;0;0.636522;800000;
2.05e-10;181.866;0;0;0;0;-1;0.770595;0;-0.00143111;1.5e+06;0;0;0;0.637324;800000;
2.06e-10;181.917;0;0;0;0;-1;0.769748;0;-0.000986439;1.5e+06;0;0;0;0.638347;800000;
2.07e-10;181.928;0;0;0;0;-1;0.76957;0;0.000424622;1.5e+06;0;0;0;0.638562;800000;
2.08e-10;181.889;0;0;0;0;-1;0.770212;0;0.00135632;1.5e+06;0;0;0;0.637787;800000;
2.09e-10;181.842;0;0;0;0;-1;0.771001;0;0.000898251;1.5e+06;0;0;0;0.636833;800000;
2.1e-10;181.833;0;0;0;0;-1;0.771145;0;-0.000437709;1.5e+06;0;0;0;0.63666;800000;
2.11e-10;181.87;0;0;0;0;-1;0.770525;0;-0.00128423;1.5e+06;0;0;0;0.637409;800000;
2.12e-10;181.915;0;0;0;0;-1;0.76979;0;-0.000816255;1.5e+06;0;0;0;0.638296;800000;
2.13e-10;181.922;0;0;0;0;-1;0.769678;0;0.000447421;1.5e+06;0;0;0;0.638432;800000;
2.14e-10;181.885;0;0;0;0;-1;0.770276;0;0.00121482;1.5e+06;0;0;0;0.63771;800000;
2.15e-10;181.844;0;0;0;0;-1;0.770959;0;0.000740095;1.5e+06;0;0;0;0.636884;800000;
2.16e-10;181.839;0;0;0;0;-1;0.771043;0;-0.000454103;1.5e+06;0;0;0;0.636783;800000;
2.17e-10;181.874;0;0;0;0;-1;0.770467;0;-0.00114811;1.5e+06;0;0;0;0.637478;800000;
2.18e-10;181.912;0;0;0;0;-1;0.769833;0;-0.000669436;1.5e+06;0;0;0;0.638245;800000;
2.19e-10;181.916;0;0;0;0;-1;0.769774;0;0.00045807;1.5e+06;0;0;0;0.638316;800000;
2.2e-10;181.882;0;0;0;0;-1;0.770328;0;0.00108406;1.5e+06;0;0;0;0.637647;800000;
2.21e-10;181.847;0;0;0;0;-1;0.770917;0;0.000603952;1.5e+06;0;0;0;0.636936;800000;
2.22e-10;181.845;0;0;0;0;-1;0.770952;0;-0.000459615;1.5e+06;0;0;0;0.636893;800000;
2.23e-10;181.877;0;0;0;0;-1;0.770421;0;-0.00102266;1.5e+06;0;0;0;0.637535;800000;
2.24e-10;181.91;0;0;0;0;-1;0.769875;0;-0.000543337;1.5e+06;0;0;0;0.638194;800000;
2.25e-10;181.911;0;0;0;0;-1;0.76986;0;0.000459007;1.5e+06;0;0;0;0.638213;800000;
2.26e-10;181.88;0;0;0;0;-1;0.770369;0;0.000963855;1.5e+06;0;0;0;0.637597;800000;
2.27e-10;181.849;0;0;0;0;-1;0.770875;0;0.000487294;1.5e+06;0;0;0;0.636987;800000;
2.28e-10;181.849;0;0;0;0;-1;0.770872;0;-0.000456495;1.5e+06;0;0;0;0.63699;800000;
2.29e-10;181.879;0;0;0;0;-1;0.770384;0;-0.00090761;1.5e+06;0;0;0;0.637579;800000;
2.3e-10;181.907;0;0;0;0;-1;0.769917;0;-0.000435546;1.5e+06;0;0;0;0.638144;800000;
2.31e-10;181.906;0;0;0;0;-1;0.769936;0;0.000452306;1.5e+06;0;0;0;0.638122;800000;
2.32e-10;181.878;0;0;0;0;-1;0.770402;0;0.000853873;1.5e+06;0;0;0;0.637558;800000;
2.33e-10;181.852;0;0;0;0;-1;0.770834;0;0.000387823;1.5e+06;0;0;0;0.637036;800000;
2.34e-10;181.854;0;0;0;0;-1;0.770801;0;-0.00044665;1.5e+06;0;0;0;0.637076;800000;
2.35e-10;181.881;0;0;0;0;-1;0.770355;0;-0.000802591;1.5e+06;0;0;0;0.637615;800000;
2.36e-10;181.905;0;0;0;0;-1;0.769957;0;-0.000343874;1.5e+06;0;0;0;0.638096;800000;
2.37e-10;181.902;0;0;0;0;-1;0.770002;0;0.000439717;1.5e+06;0;0;0;0.638041;800000;
2.38e-10;181.876;0;0;0;0;-1;0.770428;0;0.000753704;1.5e+06;0;0;0;0.637527;800000;
2.39e-10;181.854;0;0;0;0;-1;0.770795;0;0.000303456;1.5e+06;0;0;0;0.637084;800000;
2.4e-10;181.858;0;0;0;0;-1;0.770739;0;-0.000431684;1.5e+06;0;0;0;0.637151;800000;
2.41e-10;181.882;0;0;0;0;-1;0.770333;0;-0.000707148;1.5e+06;0;0;0;0.637642;800000;
2.42e-10;181.902;0;0;0;0;-1;0.769996;0;-0.00026634;1.5e+06;0;0;0;0.638049;800000;
2.43e-10;181.899;0;0;0;0;-1;0.770061;0;0.00042271;1.5e+06;0;0;0;0.63797;800000;
2.44e-10;181.875;0;0;0;0;-1;0.770447;0;0.000662859;1.5e+06;0;0;0;0.637503;800000;
2.45e-10;181.856;0;0;0;0;-1;0.770757;0;0.000232311;1.5e+06;0;0;0;0.637129;800000;
2.46e-10;181.861;0;0;0;0;-1;0.770684;0;-0.000412941;1.5e+06;0;0;0;0.637217;800000;
2.47e-10;181.883;0;0;0;0;-1;0.770316;0;-0.000620768;1.5e+06;0;0;0;0.637662;800000;
2.48e-10;181.9;0;0;0;0;-1;0.770032;0;-0.000201161;1.5e+06;0;0;0;0.638005;800000;
2.49e-10;181.895;0;0;0;0;-1;0.770112;0;0.00040251;1.5e+06;0;0;0;0.637909;800000;
2.5e-10;181.874;0;0;0;0;-1;0.770461;0;0.000580806;1.5e+06;0;0;0;0.637486;800000;
2.51e-10;181.859;0;0;0;0;-1;0.770722;0;0.000172698;1.5e+06;0;0;0;0.637172;800000;
2.52e-10;181.864;0;0;0;0;-1;0.770636;0;-0.000391537;1.5e+06;0;0;0;0.637275;800000;
2.53e-10;181.884;0;0;0;0;-1;0.770304;0;-0.000542902;1.5e+06;0;0;0;0.637676;800000;
2.54e-10;181.898;0;0;0;0;-1;0.770067;0;-0.000146737;1.5e+06;0;0;0;0.637963;800000;
2.55e-10;181.893;0;0;0;0;-1;0.770157;0;0.000380131;1.5e+06;0;0;0;0.637855;800000;
2.56e-10;181.874;0;0;0;0;-1;0.770471;0;0.000506984;1.5e+06;0;0;0;0.637474;800000;
2.57e-10;181.861;0;0;0;0;-1;0.770688;0;0.000123105;1.5e+06;0;0;0;0.637212;800000;
2.58e-10;181.866;0;0;0;0;-1;0.770595;0;-0.000368391;1.5e+06;0;0;0;0.637325;800000;
2.59e-10;181.884;0;0;0;0;-1;0.770296;0;-0.000472981;1.5e+06;0;0;0;0.637686;800000;
2.6e-10;181.896;0;0;0;0;-1;0.770099;0;-0.000101637;1.5e+06;0;0;0;0.637925;800000;
2.61e-10;181.89;0;0;0;0;-1;0.770195;0;0.000356404;1.5e+06;0;0;0;0.637808;800000;
2.62e-10;181.873;0;0;0;0;-1;0.770478;0;0.00044082;1.5e+06;0;0;0;0.637467;800000;
2.63e-10;181.862;0;0;0;0;-1;0.770657;0;8.218e-05;1.5e+06;0;0;0;0.63725;800000;
2.64e-10;181.868;0;0;0;0;-1;0.770559;0;-0.000344252;1.5e+06;0;0;0;0.637369;800000;
2.65e-10;181.885;0;0;0;0;-1;0.770291;0;-0.00041043;1.5e+06;0;0;0;0.637692;800000;
2.66e-10;181.894;0;0;0;0;-1;0.770129;0;-6.45875e-05;1.5e+06;0;0;0;0.637888;800000;
2.67e-10;181.888;0;0;0;0;-1;0.770229;0;0.000332004;1.5e+06;0;0;0;0.637768;800000;
2.68e-10;181.873;0;0;0;0;-1;0.770481;0;0.000381739;1.5e+06;0;0;0;0.637462;800000;
2.69e-10;181.864;0;0;0;0;-1;0.770629;0;4.87228e-05;1.5e+06;0;0;0;0.637285;800000;
2.7e-10;181.87;0;0;0;0;-1;0.770528;0;-0.000319725;1.5e+06;0;0;0;0.637406;800000;
2.71e-10;181.885;0;0;0;0;-1;0.770289;0;-0.000354677;1.5e+06;0;0;0;0.637695;800000;
2.72e-10;181.893;0;0;0;0;-1;0.770156;0;-3.44573e-05;1.5e+06;0;0;0;0.637855;800000;
2.73e-10;181.887;0;0;0;0;-1;0.770258;0;0.00030747;1.5e+06;0;0;0;0.637733;800000;
2.74e-10;181.873;0;0;0;0;-1;0.770483;0;0.000329175;1.5e+06;0;0;0;0.637461;800000;
2.75e-10;181.866;0;0;0;0;-1;0.770602;0;2.16699e-05;1.5e+06;0;0;0;0.637317;800000;
2.76e-10;181.872;0;0;0;0;-1;0.770501;0;-0.000295291;1.5e+06;0;0;0;0.637439;800000;
2.77e-10;181.885;0;0;0;0;-1;0.770289;0;-0.000305165;1.5e+06;0;0;0;0.637695;800000;
2.78e-10;181.891;0;0;0;0;-1;0.770182;0;-1.02472e-05;1.5e+06;0;0;0;0.637824;800000;
2.79e-10;181.885;0;0;0;0;-1;0.770282;0;0.00028323;1.5e+06;0;0;0;0.637703;800000;
2.8e-10;181.873;0;0;0;0;-1;0.770482;0;0.00028258;1.5e+06;0;0;0;0.637462;800000;
2.81e-10;181.867;0;0;0;0;-1;0.770578;0;8.25737e-08;1.5e+06;0;0;0;0.637346;800000;
2.82e-10;181.873;0;0;0;0;-1;0.770478;0;-0.000271325;1.5e+06;0;0;0;0.637466;800000;
2.83e-10;181.885;0;0;0;0;-1;0.77029;0;-0.000261354;1.5e+06;0;0;0;0.637693;800000;
2.84e-10;181.89;0;0;0;0;-1;0.770205;0;8.9235e-06;1.5e+06;0;0;0;0.637796;800000;
2.85e-10;181.884;0;0;0;0;-1;0.770303;0;0.000259612;1.5e+06;0;0;0;0.637677;800000;
2.86e-10;181.873;0;0;0;0;-1;0.77048;0;0.000241424;1.5e+06;0;0;0;0.637464;800000;
2.87e-10;181.869;0;0;0;0;-1;0.770556;0;-1.68645e-05;1.5e+06;0;0;0;0.637373;800000;
2.88e-10;181.874;0;0;0;0;-1;0.770459;0;-0.000248116;1.5e+06;0;0;0;0.63749;800000;
2.89e-10;181.885;0;0;0;0;-1;0.770293;0;-0.000222728;1.5e+06;0;0;0;0.63769;800000;
2.9e-10;181.889;0;0;0;0;-1;0.770226;0;2.38276e-05;1.5e+06;0;0;0;0.637771;800000;
2.91e-10;181.883;0;0;0;0;-1;0.770321;0;0.000236865;1.5e+06;0;0;0;0.637656;800000;
2.92e-10;181.873;0;0;0;0;-1;0.770477;0;0.000205205;1.5e+06;0;0;0;0.637468;800000;
2.93e-10;181.87;0;0;0;0;-1;0.770535;0;-2.98945e-05;1.5e+06;0;0;0;0.637397;800000;
2.94e-10;181.875;0;0;0;0;-1;0.770442;0;-0.000225877;1.5e+06;0;0;0;0.63751;800000;
2.95e-10;181.884;0;0;0;0;-1;0.770296;0;-0.000188798;1.5e+06;0;0;0;0.637686;800000;
2.96e-10;181.887;0;0;0;0;-1;0.770245;0;3.5141e-05;1.5e+06;0;0;0;0.637748;800000;
2.97e-10;181.882;0;0;0;0;-1;0.770336;0;0.000215171;1.5e+06;0;0;0;0.637638;800000;
2.98e-10;181.874;0;0;0;0;-1;0.770473;0;0.000173449;1.5e+06;0;0;0;0.637473;800000;
2.99e-10;181.871;0;0;0;0;-1;0.770517;0;-3.96384e-05;1.5e+06;0;0;0;0.637419;800000;
3e-10;181.876;0;0;0;0;-1;0.770429;0;-0.00020476;1.5e+06;0;0;0;0.637526;800000;
3.01e-10;181.884;0;0;0;0;-1;0.770301;0;-0.000159104;1.5e+06;0;0;0;0.637681;800000;
3.02e-10;181.886;0;0;0;0;-1;0.770263;0;4.34525e-05;1.5e+06;0;0;0;0.637727;800000;
3.03e-10;181.881;0;0;0;0;-1;0.770349;0;0.000194655;1.5e+06;0;0;0;0.637622;800000;
3.04e-10;181.874;0;0;0;0;-1;0.770468;0;0.00014571;1.5e+06;0;0;0;0.637478;800000;
3.05e-10;181.872;0;0;0;0;-1;0.770501;0;-4.66449e-05;1.5e+06;0;0;0;0.637439;800000;
3.06e-10;181.877;0;0;0;0;-1;0.770417;0;-0.000184865;1.5e+06;0;0;0;0.63754;800000;
3.07e-10;181.884;0;0;0;0;-1;0.770305;0;-0.000133216;1.5e+06;0;0;0;0.637675;800000;
3.08e-10;181.885;0;0;0;0;-1;0.770278;0;4.92727e-05;1.5e+06;0;0;0;0.637708;800000;
3.09e-10;181.88;0;0;0;0;-1;0.77036;0;0.000175396;1.5e+06;0;0;0;0.63761;800000;
3.1e-10;181.874;0;0;0;0;-1;0.770464;0;0.000121574;1.5e+06;0;0;0;0.637484;800000;
3.11e-10;181.873;0;0;0;0;-1;0.770486;0;-5.13891e-05;1.5e+06;0;0;0;0.637457;800000;
3.12e-10;181.878;0;0;0;0;-1;0.770407;0;-0.000166252;1.5e+06;0;0;0;0.637552;800000;
3.13e-10;181.883;0;0;0;0;-1;0.77031;0;-0.000110736;1.5e+06;0;0;0;0.637669;800000;
3.14e-10;181.885;0;0;0;0;-1;0.770292;0;5.30431e-05;1.5e+06;0;0;0;0.637691;800000;
3.15e-10;181.88;0;0;0;0;-1;0.770368;0;0.000157435;1.5e+06;0;0;0;0.637599;800000;
3.16e-10;181.875;0;0;0;0;-1;0.770458;0;0.000100658;1.5e+06;0;0;0;0.63749;800000;
3.17e-10;181.874;0;0;0;0;-1;0.770473;0;-5.42805e-05;1.5e+06;0;0;0;0.637473;800000;
3.18e-10;181.878;0;0;0;0;-1;0.7704;0;-0.000148947;1.5e+06;0;0;0;0.637561;800000;
3.19e-10;181.883;0;0;0;0;-1;0.770316;0;-9.12956e-05;1.5e+06;0;0;0;0.637663;800000;
3.2e-10;181.884;0;0;0;0;-1;0.770305;0;5.51433e-05;1.5e+06;0;0;0;0.637676;800000;
3.21e-10;181.88;0;0;0;0;-1;0.770375;0;0.000140786;1.5e+06;0;0;0;0.637591;800000;
3.22e-10;181.875;0;0;0;0;-1;0.770453;0;8.2608e-05;1.5e+06;0;0;0;0.637496;800000;
3.23e-10;181.874;0;0;0;0;-1;0.770461;0;-5.56706e-05;1.5e+06;0;0;0;0.637487;800000;
3.24e-10;181.878;0;0;0;0;-1;0.770393;0;-0.00013295;1.5e+06;0;0;0;0.637569;800000;
3.25e-10;181.883;0;0;0;0;-1;0.770321;0;-7.45555e-05;1.5e+06;0;0;0;0.637657;800000;
3.26e-10;181.883;0;0;0;0;-1;0.770316;0;5.58984e-05;1.5e+06;0;0;0;0.637662;800000;
3.27e-10;181.879;0;0;0;0;-1;0.770381;0;0.000125435;1.5e+06;0;0;0;0.637584;800000;
3.28e-10;181.875;0;0;0;0;-1;0.770448;0;6.71004e-05;1.5e+06;0;0;0;0.637503;800000;
3.29e-10;181.875;0;0;0;0;-1;0.77045;0;-5.58598e-05;1.5e+06;0;0;0;0.6375;800000;
3.3e-10;181.879;0;0;0;0;-1;0.770388;0;-0.000118237;1.5e+06;0;0;0;0.637575;800000;
3.31e-10;181.883;0;0;0;0;-1;0.770326;0;-6.02067e-05;1.5e+06;0;0;0;0.63765;800000;
3.32e-10;181.883;0;0;0;0;-1;0.770326;0;5.55853e-05;1.5e+06;0;0;0;0.63765;800000;
3.33e-10;181.879;0;0;0;0;-1;0.770386;0;0.000111352;1.5e+06;0;0;0;0.637578;800000;
3.34e-10;181.875;0;0;0;0;-1;0.770443;0;5.38399e-05;1.5e+06;0;0;0;0.637509;800000;
3.35e-10;181.876;0;0;0;0;-1;0.770441;0;-5.51031e-05;1.5e+06;0;0;0;0.637511;800000;
3.36e-10;181.879;0;0;0;0;-1;0.770384;0;-0.000104773;1.5e+06;0;0;0;0.63758;800000;
3.37e-10;181.882;0;0;0;0;-1;0.770331;0;-4.79674e-05;1.5e+06;0;0;0;0.637644;800000;
3.38e-10;181.882;0;0;0;0;-1;0.770335;0;5.44388e-05;1.5e+06;0;0;0;0.63764;800000;
3.39e-10;181.879;0;0;0;0;-1;0.770389;0;9.84928e-05;1.5e+06;0;0;0;0.637574;800000;
3.4e-10;181.876;0;0;0;0;-1;0.770438;0;4.25582e-05;1.5e+06;0;0;0;0.637515;800000;
3.41e-10;181.876;0;0;0;0;-1;0.770433;0;-5.36162e-05;1.5e+06;0;0;0;0.637521;800000;
3.42e-10;181.879;0;0;0;0;-1;0.770381;0;-9.25052e-05;1.5e+06;0;0;0;0.637584;800000;
3.43e-10;181.882;0;0;0;0;-1;0.770336;0;-3.75826e-05;1.5e+06;0;0;0;0.637639;800000;
3.44e-10;181.882;0;0;0;0;-1;0.770342;0;5.26567e-05;1.5e+06;0;0;0;0.637631;800000;
3.45e-10;181.879;0;0;0;0;-1;0.770392;0;8.68025e-05;1.5e+06;0;0;0;0.637571;800000;
3.46e-10;181.876;0;0;0;0;-1;0.770434;0;3.30126e-05;1.5e+06;0;0;0;0.63752;800000;
3.47e-10;181.876;0;0;0;0;-1;0.770426;0;-5.15802e-05;1.5e+06;0;0;0;0.63753;800000;
3.48e-10;181.879;0;0;0;0;-1;0.770378;0;-8.13765e-05;1.5e+06;0;0;0;0.637587;800000;
3.49e-10;181.882;0;0;0;0;-1;0.77034;0;-2.88216e-05;1.5e+06;0;0;0;0.637633;800000;
3.5e-10;181.881;0;0;0;0;-1;0.770349;0;5.04046e-05;1.5e+06;0;0;0;0.637622;800000;
3.51e-10;181.878;0;0;0;0;-1;0.770394;0;7.62192e-05;1.5e+06;0;0;0;0.637568;800000;
3.52e-10;181.876;0;0;0;0;-1;0.770429;0;2.49845e-05;1.5e+06;0;0;0;0.637526;800000;
3.53e-10;181.877;0;0;0;0;-1;0.770419;0;-4.91462e-05;1.5e+06;0;0;0;0.637537;800000;
3.54e-10;181.879;0;0;0;0;-1;0.770377;0;-7.1322e-05;1.5e+06;0;0;0;0.637589;800000;
3.55e-10;181.881;0;0;0;0;-1;0.770345;0;-2.14773e-05;1.5e+06;0;0;0;0.637628;800000;
3.56e-10;181.881;0;0;0;0;-1;0.770355;0;4.78199e-05;1.5e+06;0;0;0;0.637615;800000;
3.57e-10;181.878;0;0;0;0;-1;0.770396;0;6.66764e-05;1.5e+06;0;0;0;0.637566;800000;
3.58e-10;181.877;0;0;0;0;-1;0.770425;0;1.82777e-05;1.5e+06;0;0;0;0.637531;800000;
3.59e-10;181.877;0;0;0;0;-1;0.770414;0;-4.64391e-05;1.5e+06;0;0;0;0.637544;800000;
3.6e-10;181.88;0;0;0;0;-1;0.770375;0;-6.22737e-05;1.5e+06;0;0;0;0.637591;800000;
3.61e-10;181.881;0;0;0;0;-1;0.770349;0;-1.53642e-05;1.5e+06;0;0;0;0.637623;800000;
3.62e-10;181.88;0;0;0;0;-1;0.77036;0;4.5016e-05;1.5e+06;0;0;0;0.637609;800000;
3.63e-10;181.878;0;0;0;0;-1;0.770397;0;5.81051e-05;1.5e+06;0;0;0;0.637565;800000;
3.64e-10;181.877;0;0;0;0;-1;0.770421;0;1.27167e-05;1.5e+06;0;0;0;0.637536;800000;
3.65e-10;181.877;0;0;0;0;-1;0.770409;0;-4.35616e-05;1.5e+06;0;0;0;0.63755;800000;
3.66e-10;181.88;0;0;0;0;-1;0.770375;0;-5.41618e-05;1.5e+06;0;0;0;0.637592;800000;
3.67e-10;181.881;0;0;0;0;-1;0.770352;0;-1.03165e-05;1.5e+06;0;0;0;0.637618;800000;
3.68e-10;181.88;0;0;0;0;-1;0.770364;0;4.20856e-05;1.5e+06;0;0;0;0.637604;800000;
3.69e-10;181.878;0;0;0;0;-1;0.770397;0;5.04351e-05;1.5e+06;0;0;0;0.637564;800000;
3.7e-10;181.877;0;0;0;0;-1;0.770417;0;8.14545e-06;1.5e+06;0;0;0;0.63754;800000;
3.71e-10;181.878;0;0;0;0;-1;0.770405;0;-4.05969e-05;1.5e+06;0;0;0;0.637555;800000;
3.72e-10;181.88;0;0;0;0;-1;0.770374;0;-4.69164e-05;1.5e+06;0;0;0;0.637592;800000;
3.73e-10;181.881;0;0;0;0;-1;0.770356;0;-6.18692e-06;1.5e+06;0;0;0;0.637614;800000;
3.74e-10;181.88;0;0;0;0;-1;0.770368;0;3.91034e-05;1.5e+06;0;0;0;0.637599;800000;
3.75e-10;181.878;0;0;0;0;-1;0.770397;0;4.35971e-05;1.5e+06;0;0;0;0.637564;800000;
3.76e-10;181.877;0;0;0;0;-1;0.770414;0;4.42506e-06;1.5e+06;0;0;0;0.637544;800000;
3.77e-10;181.878;0;0;0;0;-1;0.770402;0;-3.76119e-05;1.5e+06;0;0;0;0.637559;800000;
3.78e-10;181.88;0;0;0;0;-1;0.770374;0;-4.04687e-05;1.5e+06;0;0;0;0.637592;800000;
3.79e-10;181.881;0;0;0;0;-1;0.770359;0;-2.84504e-06;1.5e+06;0;0;0;0.63761;800000;
3.8e-10;181.88;0;0;0;0;-1;0.770372;0;3.61287e-05;1.5e+06;0;0;0;0.637595;800000;
3.81e-10;181.878;0;0;0;0;-1;0.770398;0;3.75228e-05;1.5e+06;0;0;0;0.637564;800000;
3.82e-10;181.877;0;0;0;0;-1;0.770411;0;1.43291e-06;1.5e+06;0;0;0;0.637548;800000;
3.83e-10;181.878;0;0;0;0;-1;0.770399;0;-3.46592e-05;1.5e+06;0;0;0;0.637563;800000;
3.84e-10;181.88;0;0;0;0;-1;0.770374;0;-3.47515e-05;1.5e+06;0;0;0;0.637592;800000;
3.85e-10;181.88;0;0;0;0;-1;0.770362;0;-1.75609e-07;1.5e+06;0;0;0;0.637607;800000;
3.86e-10;181.88;0;0;0;0;-1;0.770374;0;3.32081e-05;1.5e+06;0;0;0;0.637592;800000;
3.87e-10;181.878;0;0;0;0;-1;0.770397;0;3.21466e-05;1.5e+06;0;0;0;0.637564;800000;
3.88e-10;181.878;0;0;0;0;-1;0.770408;0;-9.39107e-07;1.5e+06;0;0;0;0.637551;800000;
3.89e-10;181.878;0;0;0;0;-1;0.770396;0;-3.17797e-05;1.5e+06;0;0;0;0.637566;800000;
3.9e-10;181.88;0;0;0;0;-1;0.770374;0;-2.97005e-05;1.5e+06;0;0;0;0.637592;800000;
3.91e-10;181.88;0;0;0;0;-1;0.770365;0;1.9227e-06;1.5e+06;0;0;0;0.637603;800000;
3.92e-10;181.879;0;0;0;0;-1;0.770377;0;3.03775e-05;1.5e+06;0;0;0;0.637589;800000;
3.93e-10;181.878;0;0;0;0;-1;0.770397;0;2.74055e-05;1.5e+06;0;0;0;0.637564;800000;
3.94e-10;181.878;0;0;0;0;-1;0.770405;0;-2.78589e-06;1.5e+06;0;0;0;0.637554;800000;
3.95e-10;181.878;0;0;0;0;-1;0.770394;0;-2.90044e-05;1.5e+06;0;0;0;0.637568;800000;
3.96e-10;181.88;0;0;0;0;-1;0.770375;0;-2.52543e-05;1.5e+06;0;0;0;0.637591;800000;
3.97e-10;181.88;0;0;0;0;-1;0.770367;0;3.53868e-06;1.5e+06;0;0;0;0.6376;800000;
3.98e-10;181.879;0;0;0;0;-1;0.770379;0;2.76632e-05;1.5e+06;0;0;0;0.637587;800000;
3.99e-10;181.878;0;0;0;0;-1;0.770397;0;2.32397e-05;1.5e+06;0;0;0;0.637565;800000;
4e-10;181.878;0;0;0;0;-1;0.770403;0;-4.19044e-06;1.5e+06;0;0;0;0.637557;800000;
4.01e-10;181.879;0;0;0;0;-1;0.770392;0;-2.63559e-05;1.5e+06;0;0;0;0.637571;800000;
